L_ListingID,L_Address,L_City,beds,baths,price,remarks
1112413302,1065 S Minton Avenue,Big Bear City,2.0,2.0,475000,"Welcome to your mountain getaway in the heart of Moonridge! 2-bedroom, 2-bathroom, 1,028 square feet of home nestled on a spacious 7,368 square foot lot surrounded by towering pines. Enjoy the crisp mountain air from the hot tub with tree top views, perfect for soaking under the stars after a day of adventure.



Inside, the open-concept living area features warm wood accents, a cozy fireplace, and plenty of natural light. The kitchen opens to the dining and living spaces, creating a perfect setting for entertaining or relaxing by the fire. Both bedrooms are generously sized. A rare find with Central AC and a 200 amp electrical panel. 



Step out back to your private elevated platform with a seating area ideal for morning coffee, evening drinks, or simply enjoying the tranquil forest views. Whether you're looking for a peaceful full-time residence, vacation escape, or investment opportunity, this Moonridge cabin has it all.



Close to Bear Mountain Ski Resort, golf, the zoo, hiking trails, and more. Don’t miss your chance to own a slice of Big Bear paradise!"
1151192287,397 E Main,San Jacinto,15.0,8.0,1500000,"This offering includes three single-story buildings across two combined parcels (0.83$ acres) in San Jacinto, California, formerly operating as a Residential Care Facility for the Elderly (RCFE) The total building area spans 4,840 square feet and is approved for an operational capacity of 25 beds. The property features unique, flexible zoning that combines Residential Multi-Family (RM) and Commercial Downtown (CD) districts. Crucially, the hardest part—securing the 25-bed license—is complete, making this an almost ready turnkey operation. The sale includes the real estate only, allowing a new owner to avoid paying for existing business goodwill. Buildings 377 and 397 E Main, along with 350 S Alessandro, provide a total of 15 bedrooms and 4.4 bathrooms. Located on a large lot with room for future expansion, the site offers significant development upside. The property also features essential infrastructure, including a fire sprinkler system, a security camera system, and  solar panels. The combination of approved density, expansive acreage, and existing infrastructure makes this a truly unparalleled acquisition. Inquire today to explore the full potential of this exceptional multi-parcel offering."
1151590167,34833 Carina Place,Murrieta,5.0,3.0,799888,"The METICULOUS MODEL HOME you’ve been waiting for is finally here!  Nestled at the end of a CULDESAC, this amazing POOL home is sure to WOW you from the moment you arrive, until you move in!  If you love that GREAT ROOM style open concept and having your own LUXURY RESORT backyard, then hurry!  Featuring 5 spacious bedrooms plus a huge loft and an enclosed bonus room, including a first-floor bedroom and full bathroom.  Some of the favorite hot points include NO HOA, the gorgeous wood tile flooring and matching stainless appliances, custom made interior barn doors, matching epoxy garage floors with an abundance of storage, the salt water pool/spa, outdoor California room, and various trees including a Mixed Cocktail (Nectarine, Peach, Plum, Apricot), Kaffir Lime, Pink Lemonade, Orange, and so much more under the roof with this special home. Close to both the 15 and 215 freeways, shopping, parks, Temecula wineries, and of course some fun at Pechanga just a little farther south!"
1150721350,140 Linden 962,Long Beach,1.0,1.0,475000,"Breath taking Virws  , restored 9th floor, 1-bedroom, 1-bathroom end-unit in the gorgeous art Deco Lafayette building in east Village Art District. Ocean views from all windows, including bathroom window. Walk to the great small restaurants and boutiques around this amazing neighborhood. Only a neighbor on one side. This 1-bedroom condo was restored with beautiful countertop and sink. The orientation of the unit is Southeast, so you have views of the ocean, Signal Hill and everywhere in between. Fresh paint throughout, with beautiful original tile from 1928 in the bathroom. This unit is currently designated as a historic unit and has currently has the property tax benefit that comes with this Mills Act"
1150069475,59317 State Highway 74,Mountain Center,2.0,2.0,489000,"PEACE & TRANQUILITY FOR THE NEW YEAR! SERENE GETAWAY NESTLED IN MOUNTAIN CENTER & THOMAS MOUNTAIN. This Immaculate, Turn-key, and Fully Furnished Property is Located Near Idyllwild, Lake Hemet & Pine Springs Ranch. Easily accessible from Palm Springs, Menifee, Riverside & San Bernardino Counties, approximately less than an hour away! This Gorgeous Property seamlessly blends Modern Comforts with the allure of Natural Beauty. It is a perfect retreat to savor all four seasons in style. From the second you walk in, you're welcomed with elegance, charm, gorgeous windows, views, wooden character, wood-burning stove and loads of Light. This home has updated stainless steel appliances, newer flooring, and paint chosen tastefully. A versatile office/desk nook is perfect for those who work from home or have a quaint reading corner. Walking up toward the property, you will find an expansive covered front porch & back deck with charming sitting areas and dining. The expansive, fully fenced yard with an automatic gate provides security for family & pets. Lilac bushes line the property & property has a fruiting apple tree in the back. Perfect Mountain Retreat for your Family!"
1150119726,40140 Camino Del Sol,Rancho Mirage,3.0,4.0,1395000,"Perched high atop the prestigious Thunderbird Villas in Rancho Mirage, this exceptional residence captures some of the finest panoramic territorial views in the Coachella Valley. The fully updated home features three spacious en-suite bedrooms and one-half bath, designed for both comfort and privacy. The primary suite is a true retreat, highlighted by a stunning spa-like bath with an expansive walk-in shower room. Soaring ceilings, new windows, and a beautifully appointed gourmet kitchen fill the home with light and modern elegance. Seamlessly blending indoor and outdoor living, the property offers an inviting outdoor living area complete with a built-in kitchen and private spa--perfect for entertaining or relaxing while taking in the breathtaking desert vistas."
1151422916,2044 Linda Lane,Carlsbad,4.0,3.0,1749000,"Welcome to Linda Lane, ideally located in the heart of Olde Carlsbad and framed by majestic palm trees. This immaculate 4-bedroom, 2.5 bath pool home has been nicely refreshed throughout, offering a perfect blend of comfort and coastal living. Top rated schools are within walking distance.   The residence features fresh interior AND exterior paint with popcorn ceilings removed, along with new faucets, water lines, and updated shower & tub valves in the bathrooms. The kitchen has been thoughtfully updated with a new stovetop and hood, removed overhead cabinetry to create an open and airy feel, a new garbage disposal, and a new light fixture in the breakfast nook.  New carpet enhances the bedrooms and stairway, complemented by new light fixtures in bedrooms two, three, and four. The west-facing upstairs bedroom enjoys lovely ocean and sunset views. Additional upgrades include a newer HVAC system (2020), luxury vinyl plank flooring in the living room & hallway upstairs (2021) and recently updated pool equipment. The roof was replaced in 2006.  The spacious & VERY PRIVATE backyard is ideal for entertaining, featuring a pool complete with a slide and diving board. A large front balcony offers the perfect spot to unwind while enjoying peek-a-boo ocean views and stunning sunsets.  Located just minutes from beautiful beaches & The Historic Carlsbad Village- known for it's quaint European feel where you’ll enjoy easy access to dining, boutique shopping, coffee shops, a farmer’s market, art and music festivals, wine bars, and more. No HOA."
1118922938,100 S Alameda Street 234,Los Angeles,1.0,1.0,485000,"Welcome to this charming 1-bedroom, 1-bath condo at Savoy, an east-facing end unit that feels both peaceful and private. Natural light fills the living space, enhanced by light wood floors and a soft, neutral palette. The open living and dining area flows onto a private balcony with bonus storage, perfect for enjoying a morning coffee or container garden. The bedroom is freshly updated with brand-new carpet and offers a quiet retreat, while the kitchen features granite countertops and stainless steel appliances. The spacious bathroom includes a large vanity, a tub with sliding glass doors and washer & dryer. Additional highlights include central AC, one assigned parking space, and a rare private storage unit. Savoy offers resort-style amenities: pool, spa, fitness center, business lounge, media room, rooftop decks, and 24-hour security all with low HOA dues. Located in DTLA's Little Tokyo/Arts District border, you're just blocks from metro access, restaurants, markets, and galleries."
1151912793,12826 Via Donatello,Porter Ranch,4.0,5.0,1999000,"Located within the boundaries of highly rated Porter Ranch schools and set behind the guard gates of the prestigious Renaissance community, this exceptional single-story residence offers an open and airy floorplan enhanced by high ceilings, recessed lighting, abundant natural light, and refined architectural details throughout. The expansive kitchen is thoughtfully designed with generous storage, a large center island with seating and workstation, and a full suite of stainless-steel appliances including a double oven, 6-burner gas range, dishwasher, trash compactor, wine refrigerator, and microwave. The inviting family room features built-in shelving, large windows, and direct access to the backyard, while the formal living room, currently configured as a virtual golf simulation space, and form dining room provide flowing spaces for entertaining. The home offers 4 spacious en-suite bedrooms, including a massive primary suite with double-door entry, walk-in closet, and a spa-inspired bath with dual vanities, soaking tub, and glass-enclosed shower, complemented by a separate powder room for guests. A dedicated laundry room with extra storage and a 3-car attached garage with direct access enhance everyday functionality. The backyard is designed for both relaxation and recreation, featuring a built-in BBQ and gorgeous hardscape meandering between a spacious faux lawn with hot tub area and a custom putting green with raised seating area, all highlighted by lush mature landscaping and surrounded by stunning mountain views. The Renaissance community is known for its 24-hour guard-gated security, beautifully maintained grounds, and community tennis courts, while the location offers convenient access to shopping and dining at Porter Ranch Town Center, nearby hiking and outdoor recreation in the surrounding foothills, and nearby access to the 118 freeway. An ideal setting for everyday living and effortless entertaining, all within a serene, private enclave that captures the very best of Porter Ranch living."
1151068172,7101 San Marcus st,Paramount,4.0,3.0,599999,"Fixer-upper opportunity located in the City of Paramount. According to tax records, the property features 3 bedrooms and 1 bathroom. The home includes additional rooms that may not be permitted. Property is in need of repairs and updates throughout, offering strong potential for investors or buyers looking to renovate and customize. Buyer to verify permits, square footage, and intended use with the City of Paramount. Sold as-is."
1145664165,14185 Burning Tree,Victorville,3.0,2.0,405000,"!!!!!Location!!!, Location!!!!, Location!!!!!. Excellent single Family Residence. Move in condition. Secure neighborhood close to everything such freeway, shopping centers, school, hospitals, parks, government offices. Also Golf course is located around vicinity which gives a special touch the neighborhood. Quiet Area. Three ample bedrooms and two full bathrooms. Excellent kitchen, large living room. Laundry room.  Cement patios. Porches back of the property for your enjoyable carne asada. Large Drive way separate of the garage where you can park at least three more vehicles. This the property you were looking come and convince yourself."
1151903733,27049 Maltese,Menifee,5.0,3.0,799999,"Welcome to 27049 Maltese Way, a stunning and spacious single-family home in the heart of Menifee, offering 2,872 square feet of thoughtfully designed living space with 5 bedrooms and 3 bathrooms. This home combines comfort, style, and functionality—perfect for modern living.

Step inside to discover a custom entertainment center with a cozy fireplace, upgraded light fixtures, and ample storage cabinets throughout. A convenient bonus room adds everyday practicality, while the primary suite stands out with a striking custom rock wall, creating a true retreat-like atmosphere. The garage features an epoxy-coated floor, ideal for durability and clean aesthetics. Outside is an entertainer’s dream backyard, complete with an oversized patio cover, low-maintenance artificial turf, and RV parking—perfect for hosting, relaxing, or enjoying Southern California’s outdoor lifestyle year-round. Adding even more value, the home comes with PAID-OFF SOLAR, offering energy efficiency and long-term savings.

Located in a desirable Menifee neighborhood close to schools, shopping, dining, and commuter access, this beautifully upgraded home is a rare opportunity you won’t want to miss."
1151134981,204 El Camino Real,Berkeley,5.0,4.0,2795000,"Located in the popular Claremont neighborhood, on an ideal street that ends in a turn around cul-de-sac, you'll find this beautiful 5 Bdrm, 3.5 bath home that offers a fantastic layout. Upon entering the property, you'll find yourself in a private landscaped patio surrounded by greenery. The foyer opens to an expansive living room that has French doors flanking 2 sides, with soaring ceilings and a fireplace. French doors also grace the formal dining room, leading out to the patio. You may also access the kitchen where you'll find lots of counter space, shelving for cook books, a roomy pantry and an eating nook. The long hall with windows is fit with custom cabinetry and leads to a primary bedroom suite, 2 guest bedrooms and a full bathroom. The upper lever has a guest bedroom/office, full bath and a large Primary bedroom/TV entertainment /bonus room. A laundry area, 1/2 bath and storage room are located on the lower garage level. You will have multiple choices of where to spend time outside with several level patio areas to choose from, all perfect for al fresco dining, lounging or entertaining. You cannot beat this location - close to The Claremont Hotel, a tennis club, restaurants, a bakery, hiking trails, shopping, UC Berkeley and Hwy 24.   Home Energy Score is 1."
1148420129,827 Sagewood Lane,Tracy,3.0,3.0,749000,"EXCELLENT OPPORTUNITY FOR INVESTORS/FIRST TIME HOME BUYERS! NO HOA! HUGE BACKYARD WITH LANDSCAPING DONE! POTENTIAL TO ADD FULL BED & BATH IN FIRST FLOOR! SEPARATE FAMILY & LIVING AREAS!  HUGE LOFT IN 2nd FLOOR CAN BE USED AS MEDIA ROOM/BEDROOM! TOP RATED JEFFERSON SCHOOLS!  Welcome to HIGHLY DESIRABLE Edgewood Community - a rare chance to own a beautifully upgraded home with TOP-RATED JEFFERSON SCHOOLS, NO HOA, & incredible POTENTIAL TO EXPAND! This spacious 3-bed, 2.5-bath home offers the FLEXIBILITY to become a 5-bed, 3-bath with EASY CONVERSIONS, making it perfect for growing families or MULTI-GENERATIONAL living. This READY TO MOVE-IN HOME in prime location with OPEN FLOOR PLAN & designed for modern living. Enjoy a CHEFS DREAM KITCHEN with sleek cabinetry & spacious pantry. Offering versatility for every occasion, the home includes a FORMAL DINING area & cozy breakfast nook - perfect for entertaining & everyday meals. Charming fireplace anchors living space, paired with elegant cabinetry in adjoining family room. The 2nd-floor master bed offers a serene retreat with an en-suite bath for added convenience. Conveniently located near freeways, minutes from ACE train, you will find commuting a breeze. This home offers exceptional value in wonderful community - all at mid-$700Ks!"
1150073650,6372 Meadowbrush Cir,San Diego,5.0,6.0,5430000,"This impeccably maintained estate, set within gated community, captures sweeping panoramic views and delivers the ideal balance of luxury, serenity, and convenience. Spanning over 5000 sqft living space on a over 16000 sqft lot, the open, highly desirable floor plan is bathed in natural light, highlighting sleek architectural lines, warm hardwood floors, and a dramatic floor-to-ceiling fireplace. Five ensuite bedrooms include a private GenSmart Suite with separate entrance. The chef’s kitchen features premium appliances and custom cabinetry, a Sub-Zero refrigerator, and custom wine rooms.  Resort-style outdoor living includes water features, spa, built-in BBQ, and an expansive backyard and private courtyard provide generous space for entertaining. Owned solar panels, EV chargers, and thoughtfully engineered eco-friendly systems elevate this distinguished contemporary offering, pairing timeless elegance with forward-thinking modern luxury. Set within the prestigious Pacific Highlands Ranch community, residents enjoy exclusive access to two elegant clubhouses and pools, and state-of-the-art fitness centers. Situated just minutes from top-tier schools, fine dining and shopping, and the iconic Southern California coastline, this coveted address offers unparalleled access to the lifestyle and conveniences of the region."
1126147595,876 Via Mesa Verde,Riverside,3.0,3.0,519000,"Like a walk through a forest. This Unique Townhome boasts a beautiful view of a parklike setting.  Complete with a stream and a pond.  Lush landscape, rolling lawns and mature trees.  Just a short walk to Canyon Crest Towne Center or a short bike ride to UCR and Sycamore Canyon Park.  Easy freeway access.  The family room enjoys a fireplace and connects to the formal dining room. The kitchen has new granite counter tops with new stainless sinks and faucets. The kitchen has a large nook and connects to the oversized custom sliding doors leading to a large private patio.  The large Master bedroom has a patio that overlooks the park and a master bath that has double sinks with a dressing table and mirrored closet doors. Upgraded ceiling fans and lighting throughout."
1146434459,3863 Settineri Lane,Spring Valley,3.0,3.0,795000,"Welcome to 3863 Settineri Ln, Spring Valley, CA 91977! Discover comfort, convenience, and modern living in this beautifully maintained 3-bedroom, 2.5-bath townhouse located in a quiet and desirable community. This spacious home features an open-concept layout with abundant natural light, a well-appointed kitchen, and generous living and dining areas perfect for both relaxing and entertaining.  Recent upgrades include a new HVAC system installed in 2025 and updated plumbing, offering added peace of mind and long-term value. All bedrooms are privately situated upstairs, including a well-sized primary suite with ample closet space.  Enjoy your own private patio, in-unit laundry, and an attached garage for added convenience. The community is well maintained and ideally located near shopping, schools, freeways, and parks — making this a perfect choice for families, first-time buyers, or investors.  Move-in ready with major systems already upgraded!"
1116242934,211 S Spalding Drive 603S,Beverly Hills,2.0,4.0,3380000,"A custom renovation over 3 years has just been completed on the best Penthouse unit in this coveted full-service building on a most prime quiet western Beverly Hills road proximate to the best of BH and the Westside. The sunlit SE corner location affords breathtaking views of the city beyond from most every room. Open concept floor plan with phenomenal kitchen, central entertainment bar, and a great room with fantastic living and dining areas. A large view balcony is accessed from the Great Room. Enormous primary suite with large sitting room, 2 luxurious baths, and a huge walk-in fitted with an exclusive Natuzzi closet design. Secondary suite can be a flex space or office and has custom built-in Murphy bunk beds and beautiful southern views. Amazing custom-designed woodwork and fine materials utilized throughout in the creation of this masterpiece. Fabulous elegant building features 24 hour valet, concierge, security, gym, pool/spa, extra storage. If you demand an extraordinary living environment, we welcome you home."
1126787001,1439 Hawkinsville Humbug Rd.,Yreka,2.0,2.0,175000,"Charming Fixer with New Roof on 1.3 Acres – Just Outside of Town! New Roof. This unique property offers 2 bedrooms, 2 bathrooms (county records reflect 1 bed/1 bath) (one of the bathrooms needs everything)  living room, dining room, and a cozy family room with a wood stove. A second bedroom and bath offer flexible living space. Enjoy the spacious covered outdoor area, perfect for entertaining or relaxing in any season. The oversized 2-car garage/shop features cement floors, built-in shelves, and workbenches ideal for hobbyists or those needing extra storage. The laundry room is conveniently located just off the garage. Outside, the fully fenced backyard includes a patio and additional shed, with plenty of room for a garden, animals, or creative landscaping. Located on 1.3 acres right on the edge of town, properties like this are rare! The home is on well and septic, with a great-producing well. This is a true fixer-upper with solid potential bring your tools, vision, and energy to make it your own. Note: All information is deemed reliable but not guaranteed. Buyer to verify all details independently."
1147157391,42515 Sultan Avenue,Palm Desert,2.0,2.0,359900,"Experience resort-style living in this beautifully upgraded two-bedroom, two-bath furnished condominium setting directly on the golf course and mountain views. Thoughtfully renovated throughout, the residence offers a welcoming layout with one bedroom on the main floor and a private upstairs suite. Entry is through a charming courtyard that sets a quiet, inviting tone.Its prime location within the community provides effortless access to pools, the clubhouse, pickleball courts, and the full range of activities Oasis Country Club is known for.Residents enjoy the amenities, including 18 pools, an 18-hole executive course recognized as one of the finest in California, an 18-hole putting course, a well-appointed pro shop, fitness room, fine dining, and the popular grill room. This is a move-in-ready opportunity in a highly desirable setting--perfect for those seeking comfort, convenience, and an exceptional country club lifestyle."
1151742957,31822 Panorama Drive,Running Springs,3.0,4.0,450000,"Charming Updated Cabin in Running Springs – Fully Furnished with Short-Term Rental Permit!

Come relax and unwind in this beautifully updated cabin in Southern California’s local ski destination, Running Springs. This residence seamlessly blends the original 1970s charm with modern upgrades. Step inside to an open floor plan featuring a classic A-frame vaulted ceiling and brand-new vinyl plank flooring. The remodeled kitchen boasts maple cabinetry, quartz countertops, new black stainless steel appliances, and a custom island with additional seating—perfect for entertaining. The main living area is bright and inviting, with large windows capturing serene forest views, a built-in fireplace, and direct access to the rear deck. Upstairs, an open loft offers extra sleeping space or a fun family retreat. The downstairs garage has been transformed into a bonus living area with a full bath and laundry. Enjoy outdoor living on the wrap-around deck, rebuilt with premium materials and craftsmanship, or soak in the private above-ground hot tub after a day of skiing or hiking. Additional updates include modernized bathrooms with new cabinetry, quartz countertops, and fixtures, as well as all-new plumbing, electrical, and furnace systems. Centrally located near popular ski resorts, Lake Arrowhead, and Big Bear, this home makes an ideal getaway and has a proven Airbnb rental history. Fully furnished and equipped with a short-term lodging permit, it’s turnkey and ready for your enjoyment or rental income."
1143785373,23160 Compass Drive,Canyon Lake,6.0,4.0,1449000,"Experience the art of refined lakefront living in this extraordinary Mediterranean Villa — a residence where elegance, comfort, & California sunshine converge. Tucked within the prestigious gates of Canyon Lake, Southern California’s premier private waterfront community, with one of the BEST views of their renowned fireworks extravaganza, this home has been designed & maintained w/ impeccable attention to detail, inviting you to live a lifestyle defined by serenity, sophistication, & effortless beauty. Step through ornate double iron doors into over 4,270 square feet of living space that unfolds across sun-drenched rooms adorned with porcelain, travertine & hardwood flooring, 4 custom fireplaces + sweeping views of the Cleveland National Forest. The interior’s warm Mediterranean palette is balanced by refined architectural lines, giving the home a timeless sense of grace. The gourmet kitchen is the heart of the home — a culinary retreat framed by imported Italian cabinets & polished granite countertops & beautiful appliances. An adjacent breakfast nook opens to an airy terrace with smart retractable awnings, inviting mornings filled w/ coffee & mountain breezes. Upstairs, the primary suite is a true sanctuary — complete w/ private fireplace, balcony, and a spa-inspired ensuite where a $10k freestanding cast-iron soaking tub glows beneath a Schonbek crystal chandelier. Dual vanities, custom cabinetry and glass-enclosed shower complete the experience of indulgence. With 5 bedrooms, 4 bathrooms & 2 private offices, this villa offers both space & flexibility. The lower level has its own entrance, living area & full bath, providing a perfect retreat for guests or multi-generational living. Every convenience has been considered: a 4 car garage w/epoxy flooring & abundant storage, 66 OWNED solar panels + THREE batteries providing 40kWh of power + EV charger, these smart features blend seamlessly w/ classic design, ensuring absolute efficiency. Outside, the landscape is artfully designed with artificial turf, a drip irrigation system & mountain vistas that frame every sunset. Beyond your private retreat, Canyon Lake offers a life of adventure & leisure: boating, fishing, water skiing, an amazing golf course, equestrian center and a vibrant community spirit — all secured within one of Southern California’s most coveted gated enclaves. More than a home, this is a destination — a lakeside sanctuary where exceptional design + natural beauty exist in perfect harmony."
1150449690,6738 W Gill Way,Los Angeles,3.0,4.0,1249000,"Set within a secure gated community, this modern three bedroom, four bathroom home set in the best location of the community offers a peaceful setting with scenic Hollywood Hills views. Thoughtfully designed for everyday comfort and easy entertaining, the home features bright open living spaces and refined contemporary finishes throughout. The main level centers around a beautifully designed kitchen with a generous island and seating, sleek cabinetry, stainless steel appliances, and a dedicated dining area that flows seamlessly into the living room. The layout feels open yet inviting, ideal for hosting friends or enjoying relaxed day to day living. The primary suite is a true retreat, showcasing hillside views and a spa inspired bathroom with dual sinks, an oversized walk in shower, a dressing area, and a spacious walk in closet. An additional upstairs bedroom includes its own private bath and walk in closet, while the lower level bedroom offers a flexible space perfect for guests, a home office, or a workout room. Outside, a private backyard with patio lounge accessed through accordion stacking doors creates an indoor/outdoor flow and quiet place to unwind while taking in the beautiful Hollywood hillside. Additional features include owned solar, a two car garage, newly painted, and the added privacy of a gated community. All of this is conveniently located near the best of Studio City and some of Hollywood's best dining, entertainment, and nightlife. LINK TO VIDEO: https://www.youtube.com/watch?v=V7Q-5D21VB4"
1150535143,3732 Cherrywood Avenue,Los Angeles,3.0,2.0,1299000,"Welcome to this strikingly redesigned residence, where contemporary sophistication meets timeless mid-century charm. Thoughtful craftsmanship is evident from the moment you enter the custom entryway, which opens into a bright, airy living space defined by clean lines and abundant natural light. Newly vaulted ceilings create a dramatic sense of openness, seamlessly connecting the gourmet kitchen to the inviting great room, an entertainer's dream. The chef's kitchen showcases handcrafted white oak cabinetry with flush inset fronts, paired with natural quartzite countertops and a soft ceramic tile backsplash. Premium stainless-steel appliances with refined gold accents include a professional 6-burner range, pot filler, farmhouse sink, and a dedicated wine and beverage station. Subtle under-cabinet lighting and designer fixtures complete the space with warmth and polish. The dining area, anchored by a sleek Sputnik chandelier, flows effortlessly into the great room, where expansive sliding doors open to the outdoor living area for true indoor-outdoor enjoyment.The primary suite offers a serene retreat, featuring a spa-inspired bathroom with dual floating sinks and designer tile finishes, along with direct access from the bedroom to the private outdoor living space. The secondary bathroom is equally striking, designed as a modern wet room with dual sinks, a freestanding soaking tub, glass-enclosed shower, vertical designer tile, custom vanity, and warm brass fixtures creating a refined, spa-like atmosphere. All bedrooms feature custom cabinetry and refined finishes, with the front bedroom highlighted by a classic bay window overlooking the landscaped grounds. Every detail of the home from new plumbing, windows, and doors to the thoughtfully designed hardscape and lush plantings was selected for both beauty and longevity. Outdoors, a sunken fire pit framed by smooth stucco walls offers a stylish and private setting for relaxing or entertaining.Located in the heart of Leimert Park, this home offers the perfect balance of sanctuary and convenience, just minutes from Culver City's dining, shopping, and cultural destinations capturing the essence of modern Los Angeles living.                            3 Bedrooms | 2 Bathrooms | Approx. 1,606 SF"
1151848744,41 Rumford,Ladera Ranch,3.0,3.0,929000,"Thoughtfully updated and move-in ready, this Cape Cod inspired townhome is located on a beautiful tree-lined street in the desirable Davenport neighborhood of Ladera Ranch. Encompassing almost 1,600 SF of well-designed living space, this 3 bedroom 2.5 bath residence immediately welcomes you with a charming front covered patio complete with white picket fence, providing alluring curb appeal and a warm and welcoming entryway.

Step inside the inviting main level and discover a spacious living room with cozy fireplace, separate dining area, and a chef inspired kitchen showcasing upgraded cabinetry, granite countertops, designer subway tile backsplash, stainless-steel appliances, and plenty of counterspace. A convenient powder room is also located on the first floor. 

Upstairs, all three bedrooms are thoughtfully arranged for privacy and convenience. The oversized primary suite includes a large walk-in closet and an additional office, sitting or reading area. The ensuite spa like bathroom retreat has been completely updated, featuring premium tile flooring, new vanity, dual custom mirrors, designer lighting, and an expansive walk-in shower with dual showerheads.

Two secondary bedrooms are ideally situated down the hallway along with an additional guest bathroom. A fully enclosed laundry room completes the second level.

Additional features include an attached two-car garage, designer paint, custom shutters, water softener, LVP flooring throughout, and a full HOA PEX re-pipe for that additional peace of mind.

Residents enjoy access to Ladera Ranch’s unmatched amenities, including multiple clubhouses, pools, tennis, basketball and pickleball courts, water park, skate park, and miles of scenic hiking and biking trails. HOA dues also include high-speed internet. Conveniently located near parks, playgrounds, and award-winning schools.

Welcome home!"
1144574759,1311 Braeridge Drive,Beverly Hills,3.0,4.0,1895000,"Sweeping Canyon View - This Beverly Hills (BHPO) retreat set at the end of a private cul-de-sac with sweeping canyon and city-light views. 3 bed, 3.5 bath home features an expansive sundeck and garden outdoor space, a private gym, and a newly remodeled studio suite with its own kitchen and bath perfect for guests, work, or creative use. Floor-to-ceiling windows in every bedroom frame the serene canyon backdrop. Tucked in nature yet minutes from Rodeo Beverly Hills shopping, this home blends modern comfort with refined California living."
1148444657,232 Villa Point Drive,Newport Beach,1.0,1.0,1095000,"Perfectly situated within one of Newport Beach’s most sought-after gated enclaves, 232 Villa Point unveils a newly reimagined coastal retreat where modern design, refined finishes, and effortless living converge. With front-row vistas of the Newport Beach Country Club fairways and the twinkling lights of Fashion Island beyond, this 1-bedroom, 1-bath residence captures the essence of elevated seaside living in every detail. Inside, the home has been transformed with a brand-new designer kitchen, showcasing custom cabinetry, sleek Taj Mahal quartzite countertops, stainless steel appliances, and contemporary vinyl flooring that enhances the home’s fresh, modern flow. The bathroom echoes this elevated aesthetic with a new vanity, sinks, hardware, and a stunning 72"" LED backlit mirror, all complemented by matching quartzite surfaces. Soft new carpet, fresh interior paint, and a newly installed bedroom window elevate comfort, while new LED recessed lighting and updated electrical outlets create a polished, turnkey environment throughout. Beyond the interior, a detached 1-car garage and thoughtful community amenities extend the luxury experience. Villa Point offers two resort-style pools, two fitness centers, and beautifully landscaped grounds that foster both relaxation and connection. This prime Newport Beach location places you moments from the finest Southern California has to offer; Fashion Island, Balboa Island, Corona del Mar Village, world-class dining, charming boutiques, Back Bay nature trails, and effortless travel via John Wayne Airport. A rare union of modern sophistication, resort-inspired amenities, and a coveted coastal lifestyle; 232 Villa Point is a serene and stylish escape in the heart of Newport Beach."
1151329797,4120 Carrizal Road,Woodland Hills,4.0,4.0,1199999,"Situated south of Ventura Boulevard in one of Woodland Hills' most desirable pockets, this exceptional home offers an unbeatable combination of location, layout, and lifestyle. The property sits on a rare street-to-street lot in a quiet, distinctive neighborhood close to award-winning schools.Inside, the floor plan is both functional and inviting, with generous room sizes throughout. The chef's kitchen features granite countertops, stainless steel appliances, a statement hood, and abundant storage--perfectly positioned for everyday living and entertaining. A comfortable family room with fireplace anchors the home, complemented by an elegant formal dining area ideal for gatherings.The primary suite is a true retreat, complete with a spa-style jetted tub and a walk-in closet. Thoughtful design details and natural flow make the home feel spacious yet warm.The location truly sets this property apart--just seconds from shopping and dining, including Gelson's Markets, and among the Woodland Hills homes closest to the coast. With easy access to Ventura Boulevard and all that Woodland Hills has to offer, this is Southern California living at its best.A rare opportunity in an outstanding setting--this is one you won't want to miss."
1118381441,349 E Gobind Blvd,Mountain House,5.0,4.0,1197244,"Plan 3 features an open floor plan with covered patio, spacious den and loft, quartz kitchen countertops, white cabinetry, stainless steel Whirlpool appliances and luxury vinyl plank flooring. This beautiful home will be ready in late summer 2025. *Photos are of model home, not actual home*"
1144393006,2988 Bedford,Merced,3.0,2.0,450000,"Beautifully Renovated Corner-Lot Gem in Merced with multiple garages!!!  Welcome home to this stunningly updated home on a desirable large corner lot, where modern comfort meets classic charm. Step through the double-door entry and you’ll be greeted by a beautiful living room fireplace, the perfect centerpiece for cozy evenings. The well-equipped kitchen sits just adjacent—completely renovated with granite countertops, sleek cabinetry, farmhouse sink, updated appliances and a pantry.  Throughout the home, you’ll notice thoughtful upgrades including crown molding, a whole-house fan, and tons of built in storage options.  The brand-new carpet (installed October '25) is a great compliment to the stylish mix of bamboo and slate flooring. The bedrooms are all generously sized and both bathrooms have been tastefully remodeled, offering a fresh, modern look.  Outside, enjoy the convenience of an attached two-car garage, a heavy duty double gate opening to the drive-through additional garage which leads to the workshop out back—ideal for projects, storage, or MORE parking. The property is an entertainer’s (or Car-lovers) dream, featuring a large covered patio, extra storage shed, and ample space for a future pool.  Don't miss your chance to call it home!"
